Transaction_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
TXN00000145,LOAN001958,,0,missed
TXN00000142,LOAN007722,,0,paid
TXN00000138,LOAN007549,,1237.34,paid
TXN00000144,LOAN005701,,1122.13,late
TXN00010099,LOAN003966,,1655.73,late
TXN00010096,LOAN010813,,1577.94,paid
TXN00010098,LOAN000931,19-08-2020,1794.29,paid
TXN00010097,LOAN007315,,1586.19,paid
TXN00014172,LOAN001380,,2748.93,late
TXN00014171,LOAN004907,15-10-2023,2729.83,paid
TXN00014168,LOAN010053,,2856.05,paid
TXN00014169,LOAN002809,,2763.25,paid
TXN00014170,LOAN003036,,2601.59,paid
TXN00014173,LOAN003359,,0,late
TXN00020357,LOAN005826,,46013.575,paid
TXN00020359,LOAN003028,,46013.575,paid
TXN00020358,LOAN001819,,46013.575,paid
TXN00020356,LOAN008120,,46013.575,paid
TXN00010882,LOAN003248,,0,paid
TXN00010880,LOAN010883,,0,paid
TXN00010878,LOAN007782,,0,late
TXN00010879,LOAN006654,,0,paid
TXN00010875,LOAN002460,,0,late
TXN00010874,LOAN006015,,0,paid
TXN00010877,LOAN009684,,0,paid
TXN00010881,LOAN001127,,0,paid
TXN00048597,LOAN004434,,6109.9,late
TXN00048600,LOAN007585,,6048.91,paid
TXN00048598,LOAN008725,,6004.92,late
TXN00048601,LOAN010289,,6577.16,paid
TXN00048599,LOAN006525,,0,paid
TXN00025934,LOAN004369,24-02-2020,4225.21,paid
TXN00025936,LOAN007969,08-08-2022,3716.41,paid
TXN00025935,LOAN001623,,3636.64,paid
TXN00025937,LOAN011643,04-05-2024,4106.31,late
TXN00025938,LOAN000629,,3983.12,paid
TXN00029113,LOAN003956,,0,paid
TXN00029115,LOAN001858,,1193.24,paid
TXN00029111,LOAN003423,,1051.46,paid
TXN00029112,LOAN006175,,1095.31,paid
TXN00029109,LOAN009284,,1164.67,paid
TXN00029110,LOAN011680,,0,missed
TXN00029114,LOAN003072,09-09-2020,1055.21,paid
TXN00029108,LOAN000599,,0,missed
TXN00062018,LOAN003948,,21689.6,paid
TXN00062016,LOAN000224,,21979.08,paid
TXN00062017,LOAN009631,,22124.92,paid
TXN00062019,LOAN006475,,22170.14,no_transaction
TXN00049040,LOAN003318,,3476.63,paid
TXN00049039,LOAN000247,,3070.51,late
TXN00049041,LOAN008352,,3047.76,paid
TXN00049038,LOAN008749,,3096.26,late
TXN00045898,LOAN009785,,46013.575,paid
TXN00045896,LOAN011882,,0,
TXN00045895,LOAN010811,,46013.575,paid
TXN00045897,LOAN006536,,46013.575,paid
TXN00018142,LOAN000600,,0,missed
TXN00018143,LOAN004083,,46013.575,late
TXN00018140,LOAN007699,,46013.575,no_transaction
TXN00018141,LOAN006442,,46013.575,paid
TXN00004890,LOAN004307,,46013.575,paid
TXN00004892,LOAN009413,,46013.575,paid
TXN00004893,LOAN005712,,46013.575,paid
TXN00004891,LOAN002787,,0,missed
TXN00043343,LOAN005328,21-09-2022,10844.57,no_transaction
TXN00043344,LOAN005266,,0,missed
TXN00043346,LOAN010436,,0,paid
TXN00043342,LOAN000833,,10542.59,paid
TXN00043341,LOAN004084,,10476.59,late
TXN00043345,LOAN010808,,11620.1,late
TXN00020710,LOAN006820,,6646.18,paid
TXN00020709,LOAN008896,,6924.73,paid
TXN00020707,LOAN005006,,7115.09,paid
TXN00020706,LOAN007868,24-01-2020,6552.71,paid
TXN00020708,LOAN003699,,6194.16,paid
TXN00046790,LOAN003463,,0,late
TXN00046792,LOAN009189,,3649.13,paid
TXN00046789,LOAN009527,,3966.19,paid
TXN00046791,LOAN002186,,3538.12,no_transaction
TXN00042822,LOAN001776,,-7.74,paid
TXN00042826,LOAN001258,,-8.21,paid
TXN00042821,LOAN001213,,-8.38,paid
TXN00042823,LOAN008332,,-8.63,paid
TXN00042825,LOAN006084,,-8.51,paid
TXN00042824,LOAN010893,,-7.57,paid
TXN00036073,LOAN011223,27-04-2020,1527.64,paid
TXN00036072,LOAN011573,,1364.77,paid
TXN00036074,LOAN003704,,0,missed
TXN00040740,LOAN006323,,0,missed
TXN00040743,LOAN003888,,11228.85,paid
TXN00040744,LOAN008183,25-11-2022,11818,paid
TXN00040741,LOAN009319,,12626.85,late
TXN00040742,LOAN001970,,13265.83,late
TXN00039653,LOAN008986,,0,missed
TXN00039654,LOAN005074,,0,paid
TXN00039652,LOAN007818,,6825.26,paid
TXN00024870,LOAN009663,,5724.4,paid
TXN00024867,LOAN008820,,5308.32,paid
TXN00024869,LOAN004279,,0,paid
TXN00024868,LOAN001745,,5091.42,paid
TXN00024871,LOAN005238,,5191.97,paid
TXN00061047,LOAN010554,,0,paid
TXN00061048,LOAN011353,,0,missed
TXN00061049,LOAN002173,,9519.47,paid
TXN00061046,LOAN011892,,0,missed
TXN00005430,LOAN001682,,10797.84,late
TXN00005432,LOAN003450,,11560.85,paid
TXN00005431,LOAN007935,,11289.14,paid
TXN00005433,LOAN001988,,12104.58,late
TXN00057036,LOAN011325,,5398.91,paid
TXN00057033,LOAN004874,,4667.65,paid
TXN00057035,LOAN008603,,5153.29,paid
TXN00057037,LOAN009968,,4815.21,paid
TXN00057034,LOAN010868,12-04-2020,5316.83,no_transaction
TXN00049202,LOAN004651,,9844.15,late
TXN00049203,LOAN006751,09-05-2022,10577,late
TXN00049204,LOAN010912,,9037.72,paid
TXN00049201,LOAN009999,,0,missed
TXN00036138,LOAN007097,,26927.15,paid
TXN00036137,LOAN007299,,0,missed
TXN00036136,LOAN005032,,0,paid
TXN00036135,LOAN010809,,25212.87,late
TXN00062436,LOAN010818,,0,missed
TXN00062438,LOAN002331,,4061.12,paid
TXN00062439,LOAN006552,,3586.82,late
TXN00062437,LOAN008541,,3673.78,paid
TXN00062435,LOAN007616,,3530.72,paid
TXN00062440,LOAN006295,,0,late
TXN00035870,LOAN003110,,5603.47,paid
TXN00035862,LOAN008215,,0,paid
TXN00035865,LOAN008423,15-07-2022,5197,late
TXN00035866,LOAN002026,04-01-2023,0,missed
TXN00035864,LOAN010124,,5125.27,paid
TXN00035869,LOAN008028,02-08-2021,5676.08,paid
TXN00035867,LOAN008499,,5534.3,late
TXN00035863,LOAN009163,,5870.19,paid
TXN00035868,LOAN009576,19-03-2020,0,paid
TXN00046272,LOAN008487,14-01-2021,30704.15,paid
TXN00046273,LOAN009766,21-10-2024,0,paid
TXN00046274,LOAN006019,,31759.92,paid
TXN00046275,LOAN009781,,33527.15,paid
TXN00002473,LOAN008191,,15078.91,paid
TXN00002471,LOAN002532,,15443.35,paid
TXN00002475,LOAN001889,,15893.38,paid
TXN00002477,LOAN001508,,15746.3,paid
TXN00002472,LOAN009282,,15707,paid
TXN00002474,LOAN000384,,16210.18,late
TXN00046291,LOAN011425,,23619.07,paid
TXN00046290,LOAN005307,,21771.76,paid
TXN00046288,LOAN002158,,22917.16,paid
TXN00046289,LOAN004996,,21404.14,paid
TXN00030628,LOAN011618,,0,missed
TXN00030630,LOAN000173,,27418.84,paid
TXN00030629,LOAN002116,,27755.26,no_transaction
TXN00030627,LOAN003633,,27666.08,late
TXN00051083,LOAN004029,,2746.2,late
TXN00051081,LOAN011010,,0,missed
TXN00051082,LOAN007295,03-09-2023,2845.67,paid
TXN00051080,LOAN010292,,3220.15,no_transaction
TXN00059163,LOAN004617,,6713.39,paid
TXN00059162,LOAN002290,,7371.23,paid
TXN00059161,LOAN009881,,6541.12,paid
TXN00059160,LOAN000678,,6970.09,paid
TXN00027513,LOAN007313,,46013.575,paid
TXN00027511,LOAN009122,,46013.575,late
TXN00027514,LOAN010391,,0,late
TXN00027510,LOAN000281,,46013.575,late
TXN00027516,LOAN007882,,46013.575,paid
TXN00027512,LOAN001419,,46013.575,late
TXN00027515,LOAN002215,,46013.575,paid
TXN00049564,LOAN005202,14-08-2023,46013.575,paid
TXN00049565,LOAN002637,,46013.575,paid
TXN00049562,LOAN000307,,46013.575,paid
TXN00049563,LOAN008897,,46013.575,paid
TXN00013945,LOAN009717,,9178.08,paid
TXN00013944,LOAN007485,,8927.7,paid
TXN00013946,LOAN005381,,8040.66,paid
TXN00013947,LOAN002282,,8436.34,paid
TXN00013948,LOAN010815,,9178.24,paid
TXN00006244,LOAN002119,,19656.12,paid
TXN00006243,LOAN004935,,0,late
TXN00006242,LOAN005142,,21962.46,late
TXN00006245,LOAN010668,,0,late
TXN00006248,LOAN009425,,19284.32,paid
TXN00006247,LOAN006571,,21779.99,paid
TXN00006246,LOAN009388,,21124.14,paid
TXN00006241,LOAN004382,,21505.17,paid
TXN00047445,LOAN006134,,31563.22,late
TXN00047448,LOAN003041,,0,paid
TXN00047447,LOAN006016,,28172.91,late
TXN00047446,LOAN011576,,31148.7,paid
TXN00014971,LOAN006834,,7008.03,paid
TXN00014970,LOAN008511,,7009.05,late
TXN00014973,LOAN000739,,0,missed
TXN00014972,LOAN003293,,0,late
TXN00004307,LOAN010647,,3996.42,paid
TXN00004308,LOAN000971,,0,missed
TXN00004305,LOAN000479,,3598.35,paid
TXN00004306,LOAN002795,,0,missed
TXN00021440,LOAN005734,,0,paid
TXN00021444,LOAN008071,,46013.575,paid
TXN00021445,LOAN011006,,46013.575,paid
TXN00021441,LOAN010562,,0,paid
TXN00021443,LOAN011352,,46013.575,paid
TXN00021442,LOAN011453,,46013.575,late
TXN00056774,LOAN007307,,6407.74,paid
TXN00056771,LOAN000428,,0,missed
TXN00056773,LOAN009165,,0,paid
TXN00056775,LOAN006408,,0,missed
TXN00056772,LOAN003789,,0.01,late
TXN00023289,LOAN003093,17-09-2023,5044.41,paid
TXN00023288,LOAN005733,,5718.26,paid
TXN00023286,LOAN001028,22-05-2021,4985.91,paid
TXN00023287,LOAN003606,,5602.3,paid
TXN00036196,LOAN001820,,19921.9,
TXN00036197,LOAN007095,,0,missed
TXN00036194,LOAN007975,,0,paid
TXN00036195,LOAN010729,,20886.03,no_transaction
TXN00028331,LOAN002118,,34048.41,no_transaction
TXN00028333,LOAN003922,,32675.56,paid
TXN00028332,LOAN009758,14-06-2023,34050.77,late
TXN00028334,LOAN004467,,34744.71,paid
TXN00036920,LOAN009135,,40419.62,no_transaction
TXN00036921,LOAN011608,,40504.92,paid
TXN00036918,LOAN008833,,44869.62,paid
TXN00036919,LOAN010915,,39576.42,paid
TXN00036922,LOAN006177,,41928.32,late
TXN00012914,LOAN005745,,0,missed
TXN00012915,LOAN006375,,46013.575,paid
TXN00012916,LOAN010031,,46013.575,paid
TXN00012917,LOAN006996,,46013.575,late
TXN00046729,LOAN007788,,8329.77,paid
TXN00046730,LOAN008337,06-12-2020,9360.15,paid
TXN00046731,LOAN004860,,9447.07,paid
TXN00046728,LOAN006566,,0,missed
TXN00035814,LOAN007756,,1860.16,paid
TXN00035810,LOAN002003,,1973.55,paid
TXN00035811,LOAN009871,,2033.49,paid
TXN00035816,LOAN009885,,1860.24,paid
TXN00035813,LOAN004293,,1973.48,paid
TXN00035815,LOAN002741,14-06-2020,2189.59,late
TXN00035812,LOAN009969,11-09-2020,1853.42,paid
TXN00035809,LOAN010610,,2033.33,paid
TXN00054576,LOAN007481,,46013.575,paid
TXN00054577,LOAN004507,,46013.575,late
TXN00054575,LOAN002488,,46013.575,paid
TXN00054574,LOAN010515,,46013.575,paid
TXN00062508,LOAN011755,,27201.04,paid
TXN00062507,LOAN002193,,26154.73,paid
TXN00062505,LOAN000108,08-06-2022,26162.62,paid
TXN00020532,LOAN001053,,42880.45,late
TXN00020530,LOAN008771,,40133.03,late
TXN00020533,LOAN001394,,38738.23,late
TXN00026804,LOAN011198,16-06-2022,7374.69,late
TXN00026802,LOAN009034,,7747.61,paid
TXN00026801,LOAN008124,,7375.69,paid
TXN00026805,LOAN002301,,0,late
TXN00026803,LOAN009397,,7662.73,paid
TXN00023896,LOAN005805,,46013.575,late
TXN00023899,LOAN003737,,44018.5,paid
TXN00023897,LOAN002779,,45055.47,paid
TXN00023898,LOAN003595,,0,late
TXN00035994,LOAN009116,02-02-2020,0,paid
TXN00035997,LOAN008530,,28759.49,paid
TXN00035996,LOAN004752,,29810.74,paid
TXN00035995,LOAN004379,,28019.93,paid
TXN00045234,LOAN011616,,0,late
TXN00045237,LOAN011786,,46013.575,paid
TXN00045236,LOAN002586,,46013.575,paid
TXN00045238,LOAN009423,14-02-2023,0,paid
TXN00045235,LOAN010261,,0,paid
TXN00023468,LOAN005705,,46013.575,paid
TXN00023465,LOAN010532,,46013.575,paid
TXN00023466,LOAN002373,17-06-2020,46013.575,paid
TXN00023467,LOAN011340,,46013.575,late
TXN00023464,LOAN000761,,46013.575,paid
TXN00016015,LOAN010469,,0,late
TXN00016010,LOAN004772,,39441.35,paid
TXN00016012,LOAN003752,,37700.6,paid
TXN00016013,LOAN006373,,35803.72,paid
TXN00016016,LOAN010064,,39139.97,paid
TXN00016009,LOAN009176,,39131.3,paid
TXN00016014,LOAN009402,,0,paid
TXN00016011,LOAN011390,,38591.5,late
TXN00016008,LOAN002713,,38227.45,paid
TXN00063750,LOAN007874,,0,late
TXN00063753,LOAN009327,17-08-2022,17951.51,paid
TXN00063749,LOAN002614,,16200.32,paid
TXN00063748,LOAN008747,,16839.14,paid
TXN00063751,LOAN002157,,16116.61,paid
TXN00063752,LOAN010900,,0,paid
TXN00038742,LOAN005825,,2291.41,paid
TXN00038743,LOAN004158,,2472.05,paid
TXN00038746,LOAN000045,,0,no_transaction
TXN00038744,LOAN009828,,2342.15,paid
TXN00038745,LOAN000976,,2175.3,paid
TXN00038747,LOAN000442,,0,missed
TXN00015735,LOAN001101,,1183.28,late
TXN00015736,LOAN008239,,1135.53,paid
TXN00015734,LOAN007251,,1062.71,paid
TXN00015737,LOAN011197,14-02-2022,0,paid
TXN00058878,LOAN003719,,6998.09,paid
TXN00058873,LOAN007382,,6921.98,paid
TXN00058875,LOAN009105,,6359.76,paid
TXN00058877,LOAN002310,,6817.15,paid
TXN00058880,LOAN010972,,0,no_transaction
TXN00058876,LOAN006237,,6734.05,paid
TXN00058874,LOAN002132,10-01-2023,6939.81,paid
TXN00058879,LOAN007346,,6528.71,paid
TXN00044590,LOAN003210,09-01-2023,18780.09,paid
TXN00044591,LOAN001008,,19463.04,late
TXN00044592,LOAN005378,,0,unknown
TXN00044589,LOAN010812,,18257.57,paid
TXN00011387,LOAN002757,,0,late
TXN00011386,LOAN005314,,25719.86,paid
TXN00011389,LOAN010947,,0,missed
TXN00011388,LOAN008689,,0,missed
TXN00019274,LOAN007953,17-10-2021,22513.89,paid
TXN00019276,LOAN004435,,0,missed
TXN00019278,LOAN006345,,23093.9,unknown
TXN00019273,LOAN010051,,24048.45,late
TXN00019272,LOAN005290,,21695.53,paid
TXN00019275,LOAN005157,,23086.06,paid
TXN00019277,LOAN008273,,23877.03,paid
TXN00062597,LOAN003263,,0,paid
TXN00062595,LOAN011482,,46013.575,paid
TXN00062598,LOAN002403,,0,missed
TXN00062599,LOAN009290,,46013.575,no_transaction
TXN00062596,LOAN008134,,46013.575,late
TXN00021275,LOAN008380,,46013.575,paid
TXN00021276,LOAN005480,,46013.575,paid
TXN00021277,LOAN005549,,0,paid
TXN00021274,LOAN010933,,46013.575,paid
TXN00003199,LOAN000862,,1489.94,late
TXN00003200,LOAN008190,,1507.21,paid
TXN00003198,LOAN000782,,1427.33,late
TXN00003196,LOAN008311,,1473.26,paid
TXN00003197,LOAN011332,,1388.36,paid
TXN00003194,LOAN008935,,0,missed
TXN00003195,LOAN008363,,1445.24,paid
TXN00052409,LOAN008117,,46013.575,paid
TXN00052411,LOAN008893,,46013.575,paid
TXN00052410,LOAN009929,,46013.575,paid
TXN00052408,LOAN006648,,0,paid
TXN00052407,LOAN010896,,46013.575,paid
TXN00044915,LOAN006377,,5855.04,paid
TXN00044916,LOAN003140,14-01-2023,5630.58,paid
TXN00044914,LOAN002781,,5513.17,paid
TXN00044917,LOAN010196,,5832.08,paid
TXN00044913,LOAN001465,,5537.63,late
TXN00060512,LOAN007211,,0,no_transaction
TXN00060517,LOAN003614,,46013.575,late
TXN00060514,LOAN009147,,0,missed
TXN00060516,LOAN004548,,5645.45,late
TXN00060518,LOAN007908,,5969.82,paid
TXN00060515,LOAN009403,,5344.05,paid
TXN00048447,LOAN011511,,3783.04,unknown
TXN00048445,LOAN005919,,4004.33,paid
TXN00048446,LOAN009715,01-05-2020,4084.09,paid
TXN00048444,LOAN007473,,3868.31,paid
TXN00048449,LOAN008264,,0,paid
TXN00048448,LOAN007262,,3998.28,late
TXN00020076,LOAN003706,,46013.575,paid
TXN00020077,LOAN001080,,46013.575,paid
TXN00020078,LOAN005998,31-12-2023,46013.575,paid
TXN00020075,LOAN000033,,46013.575,late
TXN00027741,LOAN003054,,46013.575,paid
TXN00027739,LOAN000861,,46013.575,paid
TXN00049221,LOAN007649,,34743.43,late
TXN00049223,LOAN001216,,32477.41,paid
TXN00049222,LOAN007904,,0,paid
TXN00049219,LOAN007749,,0,paid
TXN00049220,LOAN001487,,36976.25,late
TXN00049224,LOAN008217,,35632.85,paid
TXN00008292,LOAN001679,,3282.55,paid
TXN00008288,LOAN005056,,3333.29,paid
TXN00008289,LOAN004388,,0,no_transaction
TXN00008291,LOAN009117,23-11-2020,3183.57,late
TXN00008295,LOAN003736,,3465.68,paid
TXN00008290,LOAN003516,,3456.19,no_transaction
TXN00008294,LOAN005911,,3395.88,paid
TXN00008293,LOAN001039,,3013.32,late
TXN00039251,LOAN003047,,7511.5,paid
TXN00039255,LOAN010618,,0,late
TXN00039254,LOAN007441,,0,paid
TXN00039249,LOAN005486,,0,missed
TXN00039250,LOAN009496,20-11-2024,6916.73,paid
TXN00039252,LOAN011817,,0,missed
TXN00039253,LOAN008553,,0,late
TXN00039257,LOAN007226,,0,paid
TXN00039256,LOAN002799,,7426.23,paid
TXN00046918,LOAN005645,,0,late
TXN00046916,LOAN007291,,0,missed
TXN00046915,LOAN005993,,27426.88,paid
TXN00046917,LOAN007551,,0,paid
TXN00000614,LOAN009705,,10591.32,late
TXN00000607,LOAN003522,,0,paid
TXN00000611,LOAN000936,,0,late
TXN00000612,LOAN001470,28-02-2020,10264.1,paid
TXN00000608,LOAN001696,,10175.94,paid
TXN00000609,LOAN004431,,10357.92,paid
TXN00000610,LOAN004622,,11975.56,late
TXN00000613,LOAN000023,,0,missed
TXN00000606,LOAN009578,,12098.89,paid
TXN00035943,LOAN008590,,1210.78,paid
TXN00035944,LOAN000261,30-07-2021,1196.11,no_transaction
TXN00035945,LOAN008042,,1184.79,paid
TXN00035941,LOAN005970,,0,missed
TXN00035946,LOAN001237,,1251.38,late
TXN00035942,LOAN008855,23-12-2024,1188.39,paid
TXN00016757,LOAN003315,,10240.69,paid
TXN00016753,LOAN001661,,11067.69,late
TXN00016756,LOAN003303,,9352.52,paid
TXN00016754,LOAN003040,,10840.89,paid
TXN00016751,LOAN005519,,9599.98,paid
TXN00016752,LOAN010694,,9969.37,paid
TXN00016750,LOAN009106,,0,missed
TXN00016755,LOAN007269,,10349.73,paid
TXN00026113,LOAN011905,,13993.11,paid
TXN00026116,LOAN000122,,13615.39,paid
TXN00026114,LOAN002560,,13813.8,late
TXN00026117,LOAN011437,,12861.47,late
TXN00026115,LOAN006173,,13835.48,paid
TXN00019658,LOAN006884,,0,late
TXN00019654,LOAN005444,27-06-2023,16370.45,late
TXN00019655,LOAN006438,,46013.575,late
TXN00019657,LOAN001469,,0,paid
TXN00019656,LOAN010770,,14906.49,paid
TXN00018570,LOAN011912,,990.94,paid
TXN00018571,LOAN003517,,1130.59,paid
TXN00018569,LOAN009937,,1142.7,paid
TXN00018568,LOAN006124,26-11-2024,1139.3,no_transaction
TXN00018565,LOAN007718,,0,paid
TXN00018573,LOAN003655,,1001.74,late
TXN00018572,LOAN011929,,1076.59,paid
TXN00018566,LOAN000642,,0,missed
TXN00018567,LOAN008738,,1165.37,paid
TXN00024009,LOAN009546,,6668.9,paid
TXN00024010,LOAN002764,,6738.21,paid
TXN00024011,LOAN009132,,0,missed
TXN00024013,LOAN009566,,6735.31,paid
TXN00024012,LOAN006787,,6007.01,paid
TXN00039953,LOAN010753,,5561.09,paid
TXN00039955,LOAN005651,,5461.84,late
TXN00039954,LOAN005735,,5506.65,paid
TXN00039952,LOAN007623,,5442.62,paid
TXN00039956,LOAN011802,,5863.46,paid
TXN00023276,LOAN005294,31-08-2022,9117.77,paid
TXN00023274,LOAN009062,,8250.9,late
TXN00023275,LOAN010624,,8903.68,paid
TXN00023277,LOAN002496,,0,no_transaction
TXN00008372,LOAN002339,,0,paid
TXN00008373,LOAN003525,,0,paid
TXN00008374,LOAN001125,,29296.48,paid
TXN00008371,LOAN011539,,28484.1,paid
TXN00009511,LOAN003929,14-06-2020,11939.74,paid
TXN00009510,LOAN002692,,0,paid
TXN00009509,LOAN007375,,11777.58,paid
TXN00009508,LOAN011046,,0,missed
TXN00005870,LOAN005017,,15655.68,
TXN00005867,LOAN004284,,14806.36,late
TXN00005869,LOAN004498,,14837.25,paid
TXN00005868,LOAN000656,,0,missed
TXN00043782,LOAN004035,,46013.575,no_transaction
TXN00043785,LOAN009477,,46013.575,late
TXN00043783,LOAN001838,,46013.575,late
TXN00043784,LOAN009444,,46013.575,paid
TXN00033921,LOAN009012,07-11-2021,0,no_transaction
TXN00033918,LOAN011141,,0,late
TXN00033919,LOAN010677,,0,paid
TXN00033920,LOAN001301,,0,missed
TXN00042039,LOAN009426,,1084.25,paid
TXN00042042,LOAN000101,,1136.44,paid
TXN00042041,LOAN010226,,1000.61,no_transaction
TXN00042038,LOAN008505,,0,paid
TXN00042037,LOAN007396,,1072.57,paid
TXN00042040,LOAN004236,,1158.5,paid
TXN00020876,LOAN001695,,46013.575,late
TXN00020875,LOAN001351,,46013.575,paid
TXN00020877,LOAN011990,,46013.575,paid
TXN00020873,LOAN008368,,0,missed
TXN00020874,LOAN009771,,46013.575,paid
TXN00020878,LOAN005848,,46013.575,paid
TXN00063592,LOAN003177,,5708.31,paid
TXN00063593,LOAN001746,,5241.38,paid
TXN00063591,LOAN003252,,5165.82,paid
TXN00063595,LOAN001281,,5089.65,paid
TXN00063594,LOAN009612,,5494.9,paid
TXN00063590,LOAN004866,,5061.85,paid
TXN00059278,LOAN004116,,8865.32,paid
TXN00059279,LOAN002170,,9495.28,paid
TXN00059277,LOAN010764,,8640.73,paid
TXN00059276,LOAN004596,,8092.74,paid
TXN00059275,LOAN002484,,9201,no_transaction
TXN00059280,LOAN000998,,8610.19,paid
TXN00054455,LOAN010743,,9427.81,paid
TXN00054456,LOAN003236,,8849.93,paid
TXN00054453,LOAN011200,,8351.01,late
TXN00054454,LOAN009393,22-10-2024,9624.14,paid
TXN00054457,LOAN004662,,8586.04,paid
TXN00054459,LOAN002309,,0,missed
TXN00054458,LOAN011902,,9614.63,paid
TXN00050904,LOAN005070,,3778.17,paid
TXN00050900,LOAN004712,,3966.53,paid
TXN00050899,LOAN006892,,3837.67,paid
TXN00050905,LOAN010020,,3573.56,paid
TXN00050903,LOAN010678,,0,paid
TXN00050901,LOAN004661,,3717.61,paid
TXN00050902,LOAN011435,,0,paid
TXN00032654,LOAN005279,,0,paid
TXN00032656,LOAN006159,16-04-2022,9820.02,paid
TXN00032653,LOAN011804,,8841.43,late
TXN00032655,LOAN004969,,9265.25,paid
TXN00046336,LOAN004231,,26250.89,paid
TXN00046335,LOAN000778,,26344.18,paid
TXN00046338,LOAN011639,,24919,paid
TXN00046337,LOAN000639,02-01-2022,24236.12,paid
TXN00000404,LOAN004698,,3326.95,paid
TXN00000409,LOAN002768,,3593.07,paid
TXN00000408,LOAN010023,,3251.69,paid
TXN00000405,LOAN005891,,0,missed
TXN00000407,LOAN001088,,0,late
TXN00000410,LOAN006534,,0,paid
TXN00000406,LOAN000349,,3437.07,paid
TXN00045573,LOAN008555,,17610.15,late
TXN00045574,LOAN002295,,16535.24,paid
TXN00045572,LOAN009944,,16616.78,paid
TXN00045575,LOAN003195,,17055.43,paid
TXN00051288,LOAN006051,,35129.67,paid
TXN00051285,LOAN004371,,32510.95,paid
TXN00051287,LOAN011963,,0,missed
TXN00051286,LOAN003091,,30854,paid
TXN00046735,LOAN007005,,7143.29,paid
TXN00046732,LOAN003847,,6716.6,paid
TXN00046734,LOAN008401,,6793.18,paid
TXN00027880,LOAN010616,,8313.95,paid
TXN00027877,LOAN002534,,8677.76,paid
TXN00027879,LOAN002161,,0,missed
TXN00027878,LOAN010637,,0,unknown
TXN00009598,LOAN011840,,0,late
TXN00009596,LOAN000345,,3229.1,late
TXN00009594,LOAN006057,,0,missed
TXN00009595,LOAN002325,,3411.72,no_transaction
TXN00009597,LOAN011568,,3528.88,
TXN00004910,LOAN002361,24-07-2024,31598.39,paid
TXN00004911,LOAN008004,,0,paid
TXN00004905,LOAN007890,,31211.17,paid
TXN00004908,LOAN011527,,30669.95,paid
TXN00004907,LOAN006510,,33294.76,paid
TXN00004906,LOAN000822,,29865.56,late
TXN00004909,LOAN007807,,31254.57,no_transaction
TXN00029218,LOAN011309,,5586.24,paid
TXN00029222,LOAN008177,,5588.67,paid
TXN00029220,LOAN004512,,5797.54,unknown
TXN00029223,LOAN000055,,0,missed
TXN00029215,LOAN009330,,0,missed
TXN00029219,LOAN006963,,5367.24,paid
TXN00029217,LOAN008619,,5541.26,paid
TXN00029221,LOAN006593,,0,missed
TXN00017876,LOAN000172,,10992.17,late
TXN00017879,LOAN008992,,11619.24,paid
TXN00017877,LOAN011125,,0,missed
TXN00017878,LOAN003744,,0,missed
TXN00044889,LOAN004167,,18446.26,paid
TXN00044892,LOAN008545,,17740.55,late
TXN00044890,LOAN006450,10-03-2021,17657.97,paid
TXN00044891,LOAN001620,,19457.92,late
TXN00055194,LOAN000681,,5492.55,paid
TXN00055192,LOAN001729,,0,missed
TXN00055193,LOAN010255,,4950.04,late
TXN00055195,LOAN003056,,5335.01,late
TXN00055196,LOAN006669,,5611,late
TXN00051006,LOAN004738,,6416.29,paid
TXN00051005,LOAN007183,,0,paid
TXN00051004,LOAN011167,,6465.89,paid
TXN00051003,LOAN001443,,6445.21,paid
TXN00051002,LOAN007007,,5928.09,paid
TXN00022193,LOAN001994,,23230.5,paid
TXN00022192,LOAN005850,,20963.67,no_transaction
TXN00022191,LOAN006465,,22888.66,paid
TXN00022190,LOAN009029,,23613.98,paid
TXN00035587,LOAN011845,,10445.49,paid
TXN00035588,LOAN004370,,10331.23,paid
TXN00035583,LOAN001348,,10369.34,paid
TXN00035582,LOAN008542,,11859.04,paid
TXN00035585,LOAN010593,,10492.42,paid
TXN00035584,LOAN002906,,0,paid
TXN00035586,LOAN002872,,12031.72,paid
TXN00028221,LOAN007025,,722.06,late
TXN00028218,LOAN005628,,762.04,paid
TXN00028222,LOAN009651,,794.76,paid
TXN00028217,LOAN000123,,827.59,late
TXN00028219,LOAN005640,,0,late
TXN00028220,LOAN001689,,723.78,late
TXN00059159,LOAN005779,,11083.77,paid
TXN00059157,LOAN008344,,11104.1,paid
TXN00059158,LOAN005406,,12636.64,paid
TXN00059156,LOAN006501,,12446.2,late
TXN00005293,LOAN005153,,1851.54,paid
TXN00005288,LOAN008860,,2007.88,paid
TXN00005294,LOAN000193,,2002.82,late
TXN00005290,LOAN007477,,1815.73,late
TXN00005287,LOAN007078,,1907.58,late
TXN00005289,LOAN003923,,2003.3,late
TXN00005292,LOAN000953,,1864.43,late
TXN00005291,LOAN007972,,1832.09,paid
TXN00002269,LOAN007408,,7305.44,paid
TXN00002266,LOAN000375,,6609.99,late
TXN00002270,LOAN000258,,0,missed
TXN00002267,LOAN011723,,7438.87,paid
TXN00002268,LOAN001219,,6471.21,paid
TXN00002272,LOAN010310,,0,missed
TXN00049818,LOAN004603,,5794.94,paid
TXN00049817,LOAN010052,,5190.05,paid
