Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Interest_Rate,Loan_Term,Loan_Status,Debt_to_Income_Ratio,Age,Gender,Income,Employment_Type,Years_of_Employment,Credit_Score,Transaction_ID,Payment_Date,Payment_Amount,Payment_Status,EMI,High_Risk,Income_Group,Credit_Group
LOAN010600,CUST04215,1272443,Home Loan,9.27,84,default,0,46,female,38253,salaried,5,737,TXN00057062,,999.5,paid,15148.13095,1,Low,Good
LOAN010600,CUST04215,1272443,Home Loan,9.27,84,default,0,46,female,38253,salaried,5,737,TXN00057059,,1017.38,paid,15148.13095,1,Low,Good
LOAN010600,CUST04215,1272443,Home Loan,9.27,84,default,0,46,female,38253,salaried,5,737,TXN00057060,,1116.96,paid,15148.13095,1,Low,Good
LOAN006188, ,160975,Personal,13.23,60,ongoing,0,,,,,,,TXN00033341,08-03-2022,3311.28,late,2682.916667,0,Unknown,Unknown
LOAN006188, ,160975,Personal,13.23,60,ongoing,0,,,,,,,TXN00033344,,3374.38,paid,2682.916667,0,Unknown,Unknown
LOAN006188, ,160975,Personal,13.23,60,ongoing,0,,,,,,,TXN00033342,,3020.2,paid,2682.916667,0,Unknown,Unknown
LOAN006188, ,160975,Personal,13.23,60,ongoing,0,,,,,,,TXN00033343,,3279.61,paid,2682.916667,0,Unknown,Unknown
LOAN003939,CUST00015,446262,Edu Loan,1,1,paid,0,39,male,68762,salaried,18,730,TXN00021204,,-500,paid,446262,0,Lower-Mid,Good
LOAN003939,CUST00015,446262,Edu Loan,1,1,paid,0,39,male,68762,salaried,18,730,TXN00021206,,46013.575,paid,446262,0,Lower-Mid,Good
LOAN003939,CUST00015,446262,Edu Loan,1,1,paid,0,39,male,68762,salaried,18,730,TXN00021207,,46013.575,paid,446262,0,Lower-Mid,Good
LOAN003939,CUST00015,446262,Edu Loan,1,1,paid,0,39,male,68762,salaried,18,730,TXN00021205,29-04-2021,0,missed,446262,0,Lower-Mid,Good
LOAN003939,CUST00015,446262,Edu Loan,1,1,paid,0,39,male,68762,salaried,18,730,TXN00021203,,46013.575,paid,446262,0,Lower-Mid,Good
LOAN003939,CUST00015,446262,Edu Loan,1,1,paid,0,39,male,68762,salaried,18,730,TXN00021202,,46013.575,paid,446262,0,Lower-Mid,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064443,,2351.52,paid,430.8,0,Low,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064437,,2408.98,late,430.8,0,Low,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064441,,2526.7,paid,430.8,0,Low,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064442,,2360.55,late,430.8,0,Low,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064438,,2230.77,paid,430.8,0,Low,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064440,,2323.01,paid,430.8,0,Low,Good
LOAN011969,CUST01025,103392,Personal,12.69,240,paid,0,41,female,46636,salaried,12,706,TXN00064439,,0,paid,430.8,0,Low,Good
LOAN011541,CUST02950,463541,Car Loan,10.03,24,paid,0,28,male,121302,unknown,4,625,TXN00062120,02-01-2022,5198.83,late,19314.20833,0,Mid,Average
LOAN011541,CUST02950,463541,Car Loan,10.03,24,paid,0,28,male,121302,unknown,4,625,TXN00062118,,5413.88,paid,19314.20833,0,Mid,Average
LOAN011541,CUST02950,463541,Car Loan,10.03,24,paid,0,28,male,121302,unknown,4,625,TXN00062117,,5539.17,paid,19314.20833,0,Mid,Average
LOAN011541,CUST02950,463541,Car Loan,10.03,24,paid,0,28,male,121302,unknown,4,625,TXN00062119,,5107.83,paid,19314.20833,0,Mid,Average
LOAN007843,CUST02950,1391658,Housing Loan,8.43,60,paid,0.01,28,male,121302,unknown,4,625,TXN00042194,,3104.67,late,23194.3,0,Mid,Average
LOAN007843,CUST02950,1391658,Housing Loan,8.43,60,paid,0.01,28,male,121302,unknown,4,625,TXN00042193,16-11-2022,0,missed,23194.3,0,Mid,Average
LOAN007843,CUST02950,1391658,Housing Loan,8.43,60,paid,0.01,28,male,121302,unknown,4,625,TXN00042195,,0,missed,23194.3,0,Mid,Average
LOAN007843,CUST02950,1391658,Housing Loan,8.43,60,paid,0.01,28,male,121302,unknown,4,625,TXN00042192,,0,missed,23194.3,0,Mid,Average
LOAN006293,CUST02173,751733,Car Loan,10.6,48,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00033917,11-09-2020,0,missed,15661.10417,0,Lower-Mid,Good
LOAN006293,CUST02173,751733,Car Loan,10.6,48,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00033914,,0,late,15661.10417,0,Lower-Mid,Good
LOAN006293,CUST02173,751733,Car Loan,10.6,48,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00033915,,46013.575,paid,15661.10417,0,Lower-Mid,Good
LOAN006293,CUST02173,751733,Car Loan,10.6,48,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00033916,,46013.575,paid,15661.10417,0,Lower-Mid,Good
LOAN006061,CUST04599,388504,Personal Loan,12.78,60,ongoing,0,61,female,118103,salaried,6,702,TXN00032649,,5714.04,paid,6475.066667,0,Mid,Good
LOAN006061,CUST04599,388504,Personal Loan,12.78,60,ongoing,0,61,female,118103,salaried,6,702,TXN00032650,,5708.8,paid,6475.066667,0,Mid,Good
LOAN006061,CUST04599,388504,Personal Loan,12.78,60,ongoing,0,61,female,118103,salaried,6,702,TXN00032651,,5822.8,late,6475.066667,0,Mid,Good
LOAN006061,CUST04599,388504,Personal Loan,12.78,60,ongoing,0,61,female,118103,salaried,6,702,TXN00032652,,0,no_transaction,6475.066667,0,Mid,Good
LOAN002695,CUST01901,151159,Student Loan,9.46,180,ongoing,0,22,male,90337,salaried,2,719,TXN00014516,,0,paid,839.7722222,0,Lower-Mid,Good
LOAN002695,CUST01901,151159,Student Loan,9.46,180,ongoing,0,22,male,90337,salaried,2,719,TXN00014514,,0,paid,839.7722222,0,Lower-Mid,Good
LOAN002695,CUST01901,151159,Student Loan,9.46,180,ongoing,0,22,male,90337,salaried,2,719,TXN00014517,,0,paid,839.7722222,0,Lower-Mid,Good
LOAN002695,CUST01901,151159,Student Loan,9.46,180,ongoing,0,22,male,90337,salaried,2,719,TXN00014515,,0,paid,839.7722222,0,Lower-Mid,Good
LOAN002695,CUST01901,151159,Student Loan,9.46,180,ongoing,0,22,male,90337,salaried,2,719,TXN00014513,,0,paid,839.7722222,0,Lower-Mid,Good
LOAN002640,CUST02173,554573,Car Loan,10.13,24,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00014242,,46013.575,paid,23107.20833,0,Lower-Mid,Good
LOAN002640,CUST02173,554573,Car Loan,10.13,24,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00014243,,46013.575,paid,23107.20833,0,Lower-Mid,Good
LOAN002640,CUST02173,554573,Car Loan,10.13,24,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00014241,,46013.575,paid,23107.20833,0,Lower-Mid,Good
LOAN000389,CUST02415,395206,personal loan,12.86,36,paid,0.46,47,female,65952,entrepreneur,1,640,TXN00002071,,0,late,10977.94444,0,Lower-Mid,Average
LOAN000389,CUST02415,395206,personal loan,12.86,36,paid,0.46,47,female,65952,entrepreneur,1,640,TXN00002069,,4198.49,paid,10977.94444,0,Lower-Mid,Average
LOAN000389,CUST02415,395206,personal loan,12.86,36,paid,0.46,47,female,65952,entrepreneur,1,640,TXN00002068,,0,late,10977.94444,0,Lower-Mid,Average
LOAN000389,CUST02415,395206,personal loan,12.86,36,paid,0.46,47,female,65952,entrepreneur,1,640,TXN00002072,,4734.19,late,10977.94444,0,Lower-Mid,Average
LOAN000389,CUST02415,395206,personal loan,12.86,36,paid,0.46,47,female,65952,entrepreneur,1,640,TXN00002070,,4168.69,paid,10977.94444,0,Lower-Mid,Average
LOAN004405,CUST03280,865508,BUSINESS LOAN,12.57,36,ongoing,0,64,female,206667,business owner,13,850,TXN00023716,,1509.66,paid,24041.88889,0,Upper-Mid,Excellent
LOAN004405,CUST03280,865508,BUSINESS LOAN,12.57,36,ongoing,0,64,female,206667,business owner,13,850,TXN00023718,21-08-2020,1716.15,paid,24041.88889,0,Upper-Mid,Excellent
LOAN004405,CUST03280,865508,BUSINESS LOAN,12.57,36,ongoing,0,64,female,206667,business owner,13,850,TXN00023715,,1522.89,paid,24041.88889,0,Upper-Mid,Excellent
LOAN004405,CUST03280,865508,BUSINESS LOAN,12.57,36,ongoing,0,64,female,206667,business owner,13,850,TXN00023719,,1531.65,paid,24041.88889,0,Upper-Mid,Excellent
LOAN004405,CUST03280,865508,BUSINESS LOAN,12.57,36,ongoing,0,64,female,206667,business owner,13,850,TXN00023717,,0,missed,24041.88889,0,Upper-Mid,Excellent
LOAN003051,CUST02950,703025,home loan,8.84,84,paid,0,28,male,121302,unknown,4,625,TXN00016424,,46013.575,paid,8369.345238,0,Mid,Average
LOAN003051,CUST02950,703025,home loan,8.84,84,paid,0,28,male,121302,unknown,4,625,TXN00016426,,0,missed,8369.345238,0,Mid,Average
LOAN003051,CUST02950,703025,home loan,8.84,84,paid,0,28,male,121302,unknown,4,625,TXN00016425,,46013.575,paid,8369.345238,0,Mid,Average
LOAN003051,CUST02950,703025,home loan,8.84,84,paid,0,28,male,121302,unknown,4,625,TXN00016423,,46013.575,late,8369.345238,0,Mid,Average
LOAN005694,CUST03839,3125717,Housing Loan,9.52,60,paid,0.01,22,male,116289,salaried,1,562,TXN00030665,,15962.47,late,52095.28333,0,Mid,Poor
LOAN005694,CUST03839,3125717,Housing Loan,9.52,60,paid,0.01,22,male,116289,salaried,1,562,TXN00030664,,17574.04,paid,52095.28333,0,Mid,Poor
LOAN005694,CUST03839,3125717,Housing Loan,9.52,60,paid,0.01,22,male,116289,salaried,1,562,TXN00030666,,17984.19,paid,52095.28333,0,Mid,Poor
LOAN005694,CUST03839,3125717,Housing Loan,9.52,60,paid,0.01,22,male,116289,salaried,1,562,TXN00030667,,18432.42,paid,52095.28333,0,Mid,Poor
LOAN000008,CUST02888,1387222,CAR LOAN,10.73,12,default,0.99,32,female,33822,salaried,1,708,TXN00000036,,0,missed,115601.8333,1,Low,Good
LOAN000008,CUST02888,1387222,CAR LOAN,10.73,12,default,0.99,32,female,33822,salaried,1,708,TXN00000039,,1939.73,paid,115601.8333,1,Low,Good
LOAN000008,CUST02888,1387222,CAR LOAN,10.73,12,default,0.99,32,female,33822,salaried,1,708,TXN00000040,,1830.04,paid,115601.8333,1,Low,Good
LOAN000008,CUST02888,1387222,CAR LOAN,10.73,12,default,0.99,32,female,33822,salaried,1,708,TXN00000038,,1899.88,paid,115601.8333,1,Low,Good
LOAN000008,CUST02888,1387222,CAR LOAN,10.73,12,default,0.99,32,female,33822,salaried,1,708,TXN00000037,,1852.21,late,115601.8333,1,Low,Good
LOAN000008,CUST02888,1387222,CAR LOAN,10.73,12,default,0.99,32,female,33822,salaried,1,708,TXN00000035,,1812.6,paid,115601.8333,1,Low,Good
LOAN003496,CUST01140,3125717,home loan,7.23,36,paid,0.01,57,male,42192,self-employed,3,681,TXN00018820,,2588.31,late,86825.47222,0,Low,Average
LOAN003496,CUST01140,3125717,home loan,7.23,36,paid,0.01,57,male,42192,self-employed,3,681,TXN00018821,,2952.28,unknown,86825.47222,0,Low,Average
LOAN003496,CUST01140,3125717,home loan,7.23,36,paid,0.01,57,male,42192,self-employed,3,681,TXN00018823,,2874.47,paid,86825.47222,0,Low,Average
LOAN003496,CUST01140,3125717,home loan,7.23,36,paid,0.01,57,male,42192,self-employed,3,681,TXN00018819,,0,missed,86825.47222,0,Low,Average
LOAN003496,CUST01140,3125717,home loan,7.23,36,paid,0.01,57,male,42192,self-employed,3,681,TXN00018822,14-10-2022,0,missed,86825.47222,0,Low,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000448,,543.42,late,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000446,,544.77,paid,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000444,,0,paid,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000442,,490.2,paid,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000447,,558.11,paid,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000443,,568.53,paid,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000445,,0,missed,11385.52778,0,Upper-Mid,Average
LOAN000083,CUST00587,409879,personal loan,13.27,36,paid,0,56,male,201640,unknown,4,627,TXN00000449,,555.3,late,11385.52778,0,Upper-Mid,Average
LOAN006031,CUST01500,92209,personal loan,12.97,180,ongoing,0,29,male,147224,salaried,8,553,TXN00032500,,6089.42,paid,512.2722222,0,Mid,Poor
LOAN006031,CUST01500,92209,personal loan,12.97,180,ongoing,0,29,male,147224,salaried,8,553,TXN00032498,,6326.12,late,512.2722222,0,Mid,Poor
LOAN006031,CUST01500,92209,personal loan,12.97,180,ongoing,0,29,male,147224,salaried,8,553,TXN00032497,,0,late,512.2722222,0,Mid,Poor
LOAN006031,CUST01500,92209,personal loan,12.97,180,ongoing,0,29,male,147224,salaried,8,553,TXN00032499,,6441.27,paid,512.2722222,0,Mid,Poor
LOAN004298,CUST01140,2615148,SME Loan,11.05,12,paid,0.03,57,male,42192,self-employed,3,681,TXN00023121,27-10-2022,6226.5,paid,217929,0,Low,Average
LOAN004298,CUST01140,2615148,SME Loan,11.05,12,paid,0.03,57,male,42192,self-employed,3,681,TXN00023120,,6118.05,paid,217929,0,Low,Average
LOAN004298,CUST01140,2615148,SME Loan,11.05,12,paid,0.03,57,male,42192,self-employed,3,681,TXN00023117,,6233.97,paid,217929,0,Low,Average
LOAN004298,CUST01140,2615148,SME Loan,11.05,12,paid,0.03,57,male,42192,self-employed,3,681,TXN00023119,,5738.46,paid,217929,0,Low,Average
LOAN004298,CUST01140,2615148,SME Loan,11.05,12,paid,0.03,57,male,42192,self-employed,3,681,TXN00023118,,6299.65,paid,217929,0,Low,Average
LOAN007107,,703025,car loan,10.27,240,ongoing,0,,,,,,,TXN00038266,,3925.34,unknown,2929.270833,0,Unknown,Unknown
LOAN007107,,703025,car loan,10.27,240,ongoing,0,,,,,,,TXN00038265,,3839.6,paid,2929.270833,0,Unknown,Unknown
LOAN007107,,703025,car loan,10.27,240,ongoing,0,,,,,,,TXN00038261,,3720.31,paid,2929.270833,0,Unknown,Unknown
LOAN007107,,703025,car loan,10.27,240,ongoing,0,,,,,,,TXN00038263,,3297.3,late,2929.270833,0,Unknown,Unknown
LOAN007107,,703025,car loan,10.27,240,ongoing,0,,,,,,,TXN00038262,,3689.69,paid,2929.270833,0,Unknown,Unknown
LOAN007107,,703025,car loan,10.27,240,ongoing,0,,,,,,,TXN00038264,,3515.23,paid,2929.270833,0,Unknown,Unknown
LOAN009324,CUST04375,945872,Vehicle Loan,11.21,180,default,0.53,80,female,64426,salaried,3,794,TXN00050150,,3144.54,paid,5254.844444,1,Lower-Mid,Excellent
LOAN009324,CUST04375,945872,Vehicle Loan,11.21,180,default,0.53,80,female,64426,salaried,3,794,TXN00050151,,3015.33,paid,5254.844444,1,Lower-Mid,Excellent
LOAN009324,CUST04375,945872,Vehicle Loan,11.21,180,default,0.53,80,female,64426,salaried,3,794,TXN00050153,,2853.26,paid,5254.844444,1,Lower-Mid,Excellent
LOAN009324,CUST04375,945872,Vehicle Loan,11.21,180,default,0.53,80,female,64426,salaried,3,794,TXN00050154,,0,missed,5254.844444,1,Lower-Mid,Excellent
LOAN009324,CUST04375,945872,Vehicle Loan,11.21,180,default,0.53,80,female,64426,salaried,3,794,TXN00050152,24-02-2022,2854.85,paid,5254.844444,1,Lower-Mid,Excellent
LOAN005546,CUST03677,1702245,HOME LOAN,7.16,1,paid,0,63,unknown,113768,salaried,14,769,TXN00029857,,6519.82,paid,1702245,0,Mid,Excellent
LOAN005546,CUST03677,1702245,HOME LOAN,7.16,1,paid,0,63,unknown,113768,salaried,14,769,TXN00029856,,0,paid,1702245,0,Mid,Excellent
LOAN005546,CUST03677,1702245,HOME LOAN,7.16,1,paid,0,63,unknown,113768,salaried,14,769,TXN00029854,,0,missed,1702245,0,Mid,Excellent
LOAN005546,CUST03677,1702245,HOME LOAN,7.16,1,paid,0,63,unknown,113768,salaried,14,769,TXN00029855,,0,paid,1702245,0,Mid,Excellent
LOAN002969,CUST00587,3125717,Housing Loan,9.27,84,paid,0.01,56,male,201640,unknown,4,627,TXN00015981,,14851.02,paid,37210.91667,0,Upper-Mid,Average
LOAN002969,CUST00587,3125717,Housing Loan,9.27,84,paid,0.01,56,male,201640,unknown,4,627,TXN00015985,,14786.74,paid,37210.91667,0,Upper-Mid,Average
LOAN002969,CUST00587,3125717,Housing Loan,9.27,84,paid,0.01,56,male,201640,unknown,4,627,TXN00015983,,14863.11,paid,37210.91667,0,Upper-Mid,Average
LOAN002969,CUST00587,3125717,Housing Loan,9.27,84,paid,0.01,56,male,201640,unknown,4,627,TXN00015986,,12779.11,paid,37210.91667,0,Upper-Mid,Average
LOAN002969,CUST00587,3125717,Housing Loan,9.27,84,paid,0.01,56,male,201640,unknown,4,627,TXN00015982,,13945.6,late,37210.91667,0,Upper-Mid,Average
LOAN002969,CUST00587,3125717,Housing Loan,9.27,84,paid,0.01,56,male,201640,unknown,4,627,TXN00015984,,12853.07,late,37210.91667,0,Upper-Mid,Average
LOAN000150,CUST01281,2747820,Home Loan,8.37,60,paid,0,43,male,110071,salaried,3,651,TXN00000802,,816.61,paid,45797,0,Mid,Average
LOAN000150,CUST01281,2747820,Home Loan,8.37,60,paid,0,43,male,110071,salaried,3,651,TXN00000800,,795.21,no_transaction,45797,0,Mid,Average
LOAN000150,CUST01281,2747820,Home Loan,8.37,60,paid,0,43,male,110071,salaried,3,651,TXN00000803,,775.47,paid,45797,0,Mid,Average
LOAN000150,CUST01281,2747820,Home Loan,8.37,60,paid,0,43,male,110071,salaried,3,651,TXN00000801,,793.9,paid,45797,0,Mid,Average
LOAN009718,CUST04628,682371,education loan,9.37,36,ongoing,0,21,male,0,business owner,1,717,TXN00052292,,46013.575,late,18954.75,0,Unknown,Good
LOAN009718,CUST04628,682371,education loan,9.37,36,ongoing,0,21,male,0,business owner,1,717,TXN00052291,,46013.575,paid,18954.75,0,Unknown,Good
LOAN009718,CUST04628,682371,education loan,9.37,36,ongoing,0,21,male,0,business owner,1,717,TXN00052289,,46013.575,paid,18954.75,0,Unknown,Good
LOAN009718,CUST04628,682371,education loan,9.37,36,ongoing,0,21,male,0,business owner,1,717,TXN00052290,,46013.575,paid,18954.75,0,Unknown,Good
LOAN009959,CUST03571,1278144,home loan,8.52,120,paid,0,59,male,33274,salaried,28,726,TXN00053591,,11339.54,paid,10651.2,0,Low,Good
LOAN009959,CUST03571,1278144,home loan,8.52,120,paid,0,59,male,33274,salaried,28,726,TXN00053590,,11310.63,paid,10651.2,0,Low,Good
LOAN009959,CUST03571,1278144,home loan,8.52,120,paid,0,59,male,33274,salaried,28,726,TXN00053592,07-06-2023,0,missed,10651.2,0,Low,Good
LOAN009959,CUST03571,1278144,home loan,8.52,120,paid,0,59,male,33274,salaried,28,726,TXN00053589,,11018.54,paid,10651.2,0,Low,Good
LOAN008291,CUST00587,423742,Personal,13.71,36,paid,0,56,male,201640,unknown,4,627,TXN00044602,,18885.03,paid,11770.61111,0,Upper-Mid,Average
LOAN008291,CUST00587,423742,Personal,13.71,36,paid,0,56,male,201640,unknown,4,627,TXN00044599,,18601.62,paid,11770.61111,0,Upper-Mid,Average
LOAN008291,CUST00587,423742,Personal,13.71,36,paid,0,56,male,201640,unknown,4,627,TXN00044601,,19257.6,paid,11770.61111,0,Upper-Mid,Average
LOAN008291,CUST00587,423742,Personal,13.71,36,paid,0,56,male,201640,unknown,4,627,TXN00044600,,16928.13,late,11770.61111,0,Upper-Mid,Average
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042091,,0,paid,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042088,,16406.82,paid,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042093,,16722.3,paid,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042090,,17252.65,paid,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042089,,18664.67,paid,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042095,,16891.32,late,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042092,,17128.17,late,34399.72917,0,Mid,Good
LOAN007824,CUST04599,1651187,SME Loan,10.5,48,ongoing,0,61,female,118103,salaried,6,702,TXN00042094,,19138.66,paid,34399.72917,0,Mid,Good
LOAN003772,CUST00552,1126753,Vehicle Loan,11.26,180,ongoing,0,47,male,221985,business owner,12,653,TXN00020312,,5654.8,paid,6259.738889,0,Upper-Mid,Average
LOAN003772,CUST00552,1126753,Vehicle Loan,11.26,180,ongoing,0,47,male,221985,business owner,12,653,TXN00020309,21-10-2023,5696.82,paid,6259.738889,0,Upper-Mid,Average
LOAN003772,CUST00552,1126753,Vehicle Loan,11.26,180,ongoing,0,47,male,221985,business owner,12,653,TXN00020310,,0,missed,6259.738889,0,Upper-Mid,Average
LOAN003772,CUST00552,1126753,Vehicle Loan,11.26,180,ongoing,0,47,male,221985,business owner,12,653,TXN00020311,,0,missed,6259.738889,0,Upper-Mid,Average
LOAN009103,CUST01025,734476,CAR LOAN,10.12,120,paid,0,41,female,46636,salaried,12,706,TXN00048980,,14718.6,paid,6120.633333,0,Low,Good
LOAN009103,CUST01025,734476,CAR LOAN,10.12,120,paid,0,41,female,46636,salaried,12,706,TXN00048982,,14028.01,paid,6120.633333,0,Low,Good
LOAN009103,CUST01025,734476,CAR LOAN,10.12,120,paid,0,41,female,46636,salaried,12,706,TXN00048981,,0,paid,6120.633333,0,Low,Good
LOAN009103,CUST01025,734476,CAR LOAN,10.12,120,paid,0,41,female,46636,salaried,12,706,TXN00048979,,15868.19,paid,6120.633333,0,Low,Good
LOAN001528,CUST03824,171363,PL,14.4,240,ongoing,0,26,nb,59871,salaried,6,601,TXN00008200,,-4.03,late,714.0125,0,Lower-Mid,Average
LOAN001528,CUST03824,171363,PL,14.4,240,ongoing,0,26,nb,59871,salaried,6,601,TXN00008201,,-3.87,paid,714.0125,0,Lower-Mid,Average
LOAN001528,CUST03824,171363,PL,14.4,240,ongoing,0,26,nb,59871,salaried,6,601,TXN00008199,,-4.3,paid,714.0125,0,Lower-Mid,Average
LOAN001528,CUST03824,171363,PL,14.4,240,ongoing,0,26,nb,59871,salaried,6,601,TXN00008198,,0,paid,714.0125,0,Lower-Mid,Average
LOAN000560,CUST03677,304533,Edu Loan,8.81,180,ongoing,0,63,unknown,113768,salaried,14,769,TXN00002979,,20259.9,paid,1691.85,0,Mid,Excellent
LOAN000560,CUST03677,304533,Edu Loan,8.81,180,ongoing,0,63,unknown,113768,salaried,14,769,TXN00002977,,18684.23,paid,1691.85,0,Mid,Excellent
LOAN000560,CUST03677,304533,Edu Loan,8.81,180,ongoing,0,63,unknown,113768,salaried,14,769,TXN00002978,,0,late,1691.85,0,Mid,Excellent
LOAN005597,CUST00843,625858,BUSINESS LOAN,12.13,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00030120,,46013.575,paid,13038.70833,0,Low,Excellent
LOAN005597,CUST00843,625858,BUSINESS LOAN,12.13,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00030122,,46013.575,paid,13038.70833,0,Low,Excellent
LOAN005597,CUST00843,625858,BUSINESS LOAN,12.13,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00030123,,46013.575,paid,13038.70833,0,Low,Excellent
LOAN005597,CUST00843,625858,BUSINESS LOAN,12.13,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00030121,,46013.575,paid,13038.70833,0,Low,Excellent
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029349,,46013.575,paid,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029354,,0,missed,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029353,,355.85,paid,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029352,07-05-2023,0,paid,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029347,14-12-2022,356.34,late,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029350,10-03-2023,369.64,late,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029346,,361.64,late,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029348,,330.84,paid,16811.25,0,Mid,Good
LOAN005453,CUST03562,1008675,CAR LOAN,12.61,60,ongoing,0,58,female,104679,salaried,8,744,TXN00029351,,0,paid,16811.25,0,Mid,Good
LOAN011147,CUST03189,826827,Mortgage,7.52,84,ongoing,0,44,female,109486,self-employed,6,664,TXN00059988,,4100.58,paid,9843.178571,0,Mid,Average
LOAN011147,CUST03189,826827,Mortgage,7.52,84,ongoing,0,44,female,109486,self-employed,6,664,TXN00059987,,0,missed,9843.178571,0,Mid,Average
LOAN011147,CUST03189,826827,Mortgage,7.52,84,ongoing,0,44,female,109486,self-employed,6,664,TXN00059986,,4234.83,late,9843.178571,0,Mid,Average
LOAN011147,CUST03189,826827,Mortgage,7.52,84,ongoing,0,44,female,109486,self-employed,6,664,TXN00059989,,4279.28,paid,9843.178571,0,Mid,Average
LOAN004660,CUST05735,703391,Mortgage,8.54,36,default,0,53,female,212735,business owner,33,664,TXN00025118,13-03-2020,763.03,paid,19538.63889,1,Upper-Mid,Average
LOAN004660,CUST05735,703391,Mortgage,8.54,36,default,0,53,female,212735,business owner,33,664,TXN00025121,,706.14,late,19538.63889,1,Upper-Mid,Average
LOAN004660,CUST05735,703391,Mortgage,8.54,36,default,0,53,female,212735,business owner,33,664,TXN00025117,,0,missed,19538.63889,1,Upper-Mid,Average
